country,machine_type,week_start,year,month,iso_week,bookings,revenue_usd,seasonality_index,demand_level
USA,Excavator,2025-07-21,2025,7,30,12,81607,1.55,Medium
USA,Excavator,2025-07-28,2025,7,31,13,91167,1.55,Medium
USA,Excavator,2025-08-04,2025,8,32,19,211775,1.5,High
USA,Excavator,2025-08-11,2025,8,33,15,150833,1.5,High
USA,Excavator,2025-08-18,2025,8,34,13,137029,1.5,Medium
USA,Excavator,2025-08-25,2025,8,35,8,52799,1.5,Medium
USA,Excavator,2025-09-01,2025,9,36,10,68716,1.4,Medium
USA,Excavator,2025-09-08,2025,9,37,12,142029,1.4,Medium
USA,Excavator,2025-09-15,2025,9,38,13,110609,1.4,Medium
USA,Excavator,2025-09-22,2025,9,39,18,205034,1.4,High
USA,Excavator,2025-09-29,2025,9,40,11,80007,1.4,Medium
USA,Excavator,2025-10-06,2025,10,41,11,123004,1.3,Medium
USA,Excavator,2025-10-13,2025,10,42,14,154952,1.3,Medium
USA,Excavator,2025-10-20,2025,10,43,14,103662,1.3,Medium
USA,Excavator,2025-10-27,2025,10,44,10,113866,1.3,Medium
USA,Excavator,2025-11-03,2025,11,45,11,79941,1.0,Medium
USA,Excavator,2025-11-10,2025,11,46,5,45289,1.0,Low
USA,Excavator,2025-11-17,2025,11,47,8,82852,1.0,Medium
USA,Excavator,2025-11-24,2025,11,48,8,97177,1.0,Medium
USA,Excavator,2025-12-01,2025,12,49,2,38929,0.75,Low
USA,Excavator,2025-12-08,2025,12,50,4,40080,0.75,Low
USA,Excavator,2025-12-15,2025,12,51,3,11357,0.75,Low
USA,Excavator,2025-12-22,2025,12,52,2,22464,0.75,Low
USA,Excavator,2025-12-29,2025,12,1,5,49180,0.75,Low
USA,Excavator,2026-01-05,2026,1,2,4,59904,0.7,Low
USA,Excavator,2026-01-12,2026,1,3,7,45434,0.7,Medium
USA,Excavator,2026-01-19,2026,1,4,3,23975,0.7,Low
USA,Excavator,2026-01-26,2026,1,5,3,21703,0.7,Low
USA,Excavator,2026-02-02,2026,2,6,3,32879,0.7,Low
USA,Excavator,2026-02-09,2026,2,7,3,22781,0.7,Low
USA,Excavator,2026-02-16,2026,2,8,3,23351,0.7,Low
USA,Excavator,2026-02-23,2026,2,9,4,40581,0.7,Low
USA,Excavator,2026-03-02,2026,3,10,11,74062,1.0,Medium
USA,Excavator,2026-03-09,2026,3,11,4,21097,1.0,Low
USA,Excavator,2026-03-16,2026,3,12,2,19698,1.0,Low
USA,Excavator,2026-03-23,2026,3,13,10,94275,1.0,Medium
USA,Excavator,2026-03-30,2026,3,14,7,65666,1.0,Medium
USA,Excavator,2026-04-06,2026,4,15,10,72148,1.3,Medium
USA,Excavator,2026-04-13,2026,4,16,9,98397,1.3,Medium
USA,Excavator,2026-04-20,2026,4,17,13,104272,1.3,Medium
USA,Excavator,2026-04-27,2026,4,18,5,44349,1.3,Low
USA,Excavator,2026-05-04,2026,5,19,13,103981,1.5,Medium
USA,Excavator,2026-05-11,2026,5,20,11,95373,1.5,Medium
USA,Excavator,2026-05-18,2026,5,21,12,112850,1.5,Medium
USA,Excavator,2026-05-25,2026,5,22,9,54057,1.5,Medium
USA,Excavator,2026-06-01,2026,6,23,17,168771,1.6,High
USA,Excavator,2026-06-08,2026,6,24,16,98477,1.6,High
USA,Excavator,2026-06-15,2026,6,25,10,72891,1.6,Medium
USA,Excavator,2026-06-22,2026,6,26,12,151641,1.6,Medium
USA,Excavator,2026-06-29,2026,6,27,7,49747,1.6,Medium
USA,Motor Grader,2023-01-09,2023,1,2,1,2010,0.75,Low
USA,Motor Grader,2023-02-13,2023,2,7,1,3893,0.8,Low
USA,Motor Grader,2023-02-20,2023,2,8,1,29929,0.8,Low
USA,Motor Grader,2023-02-27,2023,2,9,1,4185,0.8,Low
USA,Motor Grader,2023-03-06,2023,3,10,2,11367,1.0,Low
USA,Motor Grader,2023-03-13,2023,3,11,3,34872,1.0,Low
USA,Motor Grader,2023-03-20,2023,3,12,1,19641,1.0,Low
USA,Motor Grader,2023-03-27,2023,3,13,2,14726,1.0,Low
USA,Motor Grader,2023-04-10,2023,4,15,5,36071,1.3,Low
USA,Motor Grader,2023-04-17,2023,4,16,1,8216,1.3,Low
USA,Motor Grader,2023-04-24,2023,4,17,2,9985,1.3,Low
USA,Motor Grader,2023-05-01,2023,5,18,3,26611,1.5,Low
USA,Motor Grader,2023-05-08,2023,5,19,6,63061,1.5,Medium
USA,Motor Grader,2023-05-15,2023,5,20,2,13343,1.5,Low
USA,Motor Grader,2023-05-22,2023,5,21,3,27139,1.5,Low
USA,Motor Grader,2023-05-29,2023,5,22,3,53190,1.5,Low
USA,Motor Grader,2023-06-05,2023,6,23,4,27914,1.55,Low
USA,Motor Grader,2023-06-12,2023,6,24,7,52326,1.55,Medium
USA,Motor Grader,2023-06-19,2023,6,25,3,34333,1.55,Low
USA,Motor Grader,2023-06-26,2023,6,26,3,25200,1.55,Low
USA,Motor Grader,2023-07-03,2023,7,27,4,46687,1.5,Low
USA,Motor Grader,2023-07-10,2023,7,28,4,23887,1.5,Low
USA,Motor Grader,2023-07-17,2023,7,29,2,13130,1.5,Low
USA,Motor Grader,2023-07-24,2023,7,30,2,25123,1.5,Low
USA,Motor Grader,2023-07-31,2023,7,31,2,42212,1.5,Low
USA,Motor Grader,2023-08-07,2023,8,32,1,1654,1.45,Low
USA,Motor Grader,2023-08-14,2023,8,33,2,18391,1.45,Low
USA,Motor Grader,2023-08-21,2023,8,34,4,32285,1.45,Low
USA,Motor Grader,2023-08-28,2023,8,35,4,44953,1.45,Low
USA,Motor Grader,2023-09-04,2023,9,36,2,6528,1.35,Low
USA,Motor Grader,2023-09-11,2023,9,37,3,18619,1.35,Low
USA,Motor Grader,2023-09-18,2023,9,38,2,16209,1.35,Low
USA,Motor Grader,2023-09-25,2023,9,39,1,18343,1.35,Low
USA,Motor Grader,2023-10-02,2023,10,40,6,70122,1.25,Medium
USA,Motor Grader,2023-10-09,2023,10,41,1,19045,1.25,Low
USA,Motor Grader,2023-10-16,2023,10,42,3,27909,1.25,Low
USA,Motor Grader,2023-10-23,2023,10,43,4,35928,1.25,Low
USA,Motor Grader,2023-10-30,2023,10,44,2,26907,1.25,Low
USA,Motor Grader,2023-11-13,2023,11,46,2,17511,1.0,Low
USA,Motor Grader,2023-11-20,2023,11,47,5,49491,1.0,Low
USA,Motor Grader,2023-11-27,2023,11,48,1,4143,1.0,Low
USA,Motor Grader,2023-12-11,2023,12,50,1,17609,0.8,Low
USA,Motor Grader,2023-12-18,2023,12,51,2,28503,0.8,Low
USA,Motor Grader,2023-12-25,2023,12,52,2,8171,0.8,Low
USA,Motor Grader,2024-01-01,2024,1,1,2,18837,0.75,Low
USA,Motor Grader,2024-01-29,2024,1,5,2,7173,0.75,Low
USA,Motor Grader,2024-02-05,2024,2,6,2,11535,0.8,Low
USA,Motor Grader,2024-02-12,2024,2,7,3,21328,0.8,Low
USA,Motor Grader,2024-02-19,2024,2,8,1,11509,0.8,Low
USA,Motor Grader,2024-02-26,2024,2,9,4,40429,0.8,Low
USA,Motor Grader,2024-03-04,2024,3,10,1,2092,1.0,Low
USA,Motor Grader,2024-03-11,2024,3,11,1,6604,1.0,Low
USA,Motor Grader,2024-03-25,2024,3,13,1,5078,1.0,Low
USA,Motor Grader,2024-04-01,2024,4,14,8,57189,1.3,Medium
USA,Motor Grader,2024-04-08,2024,4,15,4,36984,1.3,Low
USA,Motor Grader,2024-04-15,2024,4,16,2,16097,1.3,Low
USA,Motor Grader,2024-04-22,2024,4,17,7,85275,1.3,Medium
USA,Motor Grader,2024-04-29,2024,4,18,5,55752,1.3,Low
USA,Motor Grader,2024-05-06,2024,5,19,3,33102,1.5,Low
USA,Motor Grader,2024-05-13,2024,5,20,2,40330,1.5,Low
USA,Motor Grader,2024-05-20,2024,5,21,1,15418,1.5,Low
USA,Motor Grader,2024-05-27,2024,5,22,3,22062,1.5,Low
USA,Motor Grader,2024-06-03,2024,6,23,6,57697,1.55,Medium
USA,Motor Grader,2024-06-10,2024,6,24,6,67952,1.55,Medium
USA,Motor Grader,2024-06-17,2024,6,25,5,51348,1.55,Low
USA,Motor Grader,2024-06-24,2024,6,26,1,3970,1.55,Low
USA,Motor Grader,2024-07-01,2024,7,27,6,53731,1.5,Medium
USA,Motor Grader,2024-07-08,2024,7,28,1,12914,1.5,Low
USA,Motor Grader,2024-07-15,2024,7,29,8,67955,1.5,Medium
USA,Motor Grader,2024-07-22,2024,7,30,4,32694,1.5,Low
USA,Motor Grader,2024-07-29,2024,7,31,3,50256,1.5,Low
USA,Motor Grader,2024-08-05,2024,8,32,3,23245,1.45,Low
USA,Motor Grader,2024-08-12,2024,8,33,2,14728,1.45,Low
USA,Motor Grader,2024-08-19,2024,8,34,5,46162,1.45,Low
USA,Motor Grader,2024-08-26,2024,8,35,1,14501,1.45,Low
USA,Motor Grader,2024-09-02,2024,9,36,4,25789,1.35,Low
USA,Motor Grader,2024-09-09,2024,9,37,6,59868,1.35,Medium
USA,Motor Grader,2024-09-16,2024,9,38,1,2481,1.35,Low
USA,Motor Grader,2024-09-23,2024,9,39,2,11156,1.35,Low
USA,Motor Grader,2024-09-30,2024,9,40,8,67992,1.35,Medium
USA,Motor Grader,2024-10-07,2024,10,41,3,20968,1.25,Low
USA,Motor Grader,2024-10-14,2024,10,42,4,54350,1.25,Low
USA,Motor Grader,2024-10-21,2024,10,43,3,38168,1.25,Low
USA,Motor Grader,2024-11-04,2024,11,45,5,24113,1.0,Low
USA,Motor Grader,2024-11-11,2024,11,46,2,10054,1.0,Low
USA,Motor Grader,2024-11-18,2024,11,47,2,24017,1.0,Low
USA,Motor Grader,2024-11-25,2024,11,48,4,34902,1.0,Low
USA,Motor Grader,2024-12-02,2024,12,49,1,8950,0.8,Low
USA,Motor Grader,2024-12-09,2024,12,50,3,24164,0.8,Low
USA,Motor Grader,2024-12-16,2024,12,51,2,30966,0.8,Low
USA,Motor Grader,2024-12-30,2024,12,1,2,10751,0.8,Low
USA,Motor Grader,2025-02-03,2025,2,6,2,8117,0.8,Low
USA,Motor Grader,2025-02-10,2025,2,7,2,24409,0.8,Low
USA,Motor Grader,2025-02-17,2025,2,8,3,11628,0.8,Low
USA,Motor Grader,2025-03-10,2025,3,11,1,3171,1.0,Low
USA,Motor Grader,2025-03-17,2025,3,12,3,26913,1.0,Low
USA,Motor Grader,2025-03-24,2025,3,13,2,14435,1.0,Low
USA,Motor Grader,2025-03-31,2025,3,14,3,61081,1.0,Low
USA,Motor Grader,2025-04-07,2025,4,15,3,19209,1.3,Low
USA,Motor Grader,2025-04-14,2025,4,16,1,11512,1.3,Low
USA,Motor Grader,2025-04-21,2025,4,17,3,9427,1.3,Low
USA,Motor Grader,2025-04-28,2025,4,18,4,34925,1.3,Low
USA,Motor Grader,2025-05-05,2025,5,19,1,11275,1.5,Low
USA,Motor Grader,2025-05-12,2025,5,20,3,33839,1.5,Low
USA,Motor Grader,2025-05-19,2025,5,21,4,41055,1.5,Low
USA,Motor Grader,2025-05-26,2025,5,22,3,21198,1.5,Low
USA,Motor Grader,2025-06-02,2025,6,23,4,24177,1.55,Low
USA,Motor Grader,2025-06-09,2025,6,24,5,38642,1.55,Low
USA,Motor Grader,2025-06-16,2025,6,25,2,27218,1.55,Low
USA,Motor Grader,2025-06-23,2025,6,26,1,9218,1.55,Low
USA,Motor Grader,2025-06-30,2025,6,27,3,22054,1.55,Low
USA,Motor Grader,2025-07-07,2025,7,28,5,29381,1.5,Low
USA,Motor Grader,2025-07-14,2025,7,29,4,23958,1.5,Low
USA,Motor Grader,2025-07-21,2025,7,30,9,97475,1.5,Medium
USA,Motor Grader,2025-07-28,2025,7,31,4,48019,1.5,Low
USA,Motor Grader,2025-08-04,2025,8,32,3,33421,1.45,Low
USA,Motor Grader,2025-08-11,2025,8,33,3,36367,1.45,Low
USA,Motor Grader,2025-08-18,2025,8,34,2,22613,1.45,Low
USA,Motor Grader,2025-08-25,2025,8,35,4,17724,1.45,Low
USA,Motor Grader,2025-09-01,2025,9,36,4,33280,1.35,Low
USA,Motor Grader,2025-09-08,2025,9,37,6,55721,1.35,Medium
USA,Motor Grader,2025-09-15,2025,9,38,2,5385,1.35,Low
USA,Motor Grader,2025-09-22,2025,9,39,2,10938,1.35,Low
USA,Motor Grader,2025-09-29,2025,9,40,5,26358,1.35,Low
USA,Motor Grader,2025-10-06,2025,10,41,1,16250,1.25,Low
USA,Motor Grader,2025-10-13,2025,10,42,2,19354,1.25,Low
USA,Motor Grader,2025-10-20,2025,10,43,2,7788,1.25,Low
USA,Motor Grader,2025-10-27,2025,10,44,3,21981,1.25,Low
USA,Motor Grader,2025-11-03,2025,11,45,2,17249,1.0,Low
USA,Motor Grader,2025-11-10,2025,11,46,2,15326,1.0,Low
USA,Motor Grader,2025-11-17,2025,11,47,2,25963,1.0,Low
USA,Motor Grader,2025-11-24,2025,11,48,1,8761,1.0,Low
USA,Motor Grader,2025-12-01,2025,12,49,1,2028,0.8,Low
USA,Motor Grader,2025-12-08,2025,12,50,2,30516,0.8,Low
USA,Motor Grader,2025-12-22,2025,12,52,1,10939,0.8,Low
USA,Motor Grader,2026-01-12,2026,1,3,1,9176,0.75,Low
USA,Motor Grader,2026-01-19,2026,1,4,2,17851,0.75,Low
USA,Motor Grader,2026-02-02,2026,2,6,2,23320,0.8,Low
USA,Motor Grader,2026-02-09,2026,2,7,2,12039,0.8,Low
USA,Motor Grader,2026-02-16,2026,2,8,1,2951,0.8,Low
USA,Motor Grader,2026-02-23,2026,2,9,2,10857,0.8,Low
USA,Motor Grader,2026-03-09,2026,3,11,2,5323,1.0,Low
USA,Motor Grader,2026-03-16,2026,3,12,1,2450,1.0,Low
USA,Motor Grader,2026-03-23,2026,3,13,1,5947,1.0,Low
USA,Motor Grader,2026-03-30,2026,3,14,2,6990,1.0,Low
USA,Motor Grader,2026-04-06,2026,4,15,6,53994,1.3,Medium
USA,Motor Grader,2026-04-13,2026,4,16,4,19679,1.3,Low
USA,Motor Grader,2026-04-20,2026,4,17,5,34930,1.3,Low
USA,Motor Grader,2026-04-27,2026,4,18,5,52121,1.3,Low
USA,Motor Grader,2026-05-04,2026,5,19,4,43895,1.5,Low
USA,Motor Grader,2026-05-11,2026,5,20,3,23017,1.5,Low
USA,Motor Grader,2026-05-18,2026,5,21,5,22929,1.5,Low
USA,Motor Grader,2026-05-25,2026,5,22,4,24355,1.5,Low
USA,Motor Grader,2026-06-01,2026,6,23,3,32962,1.55,Low
USA,Motor Grader,2026-06-08,2026,6,24,4,43381,1.55,Low
USA,Motor Grader,2026-06-15,2026,6,25,4,31432,1.55,Low
USA,Motor Grader,2026-06-22,2026,6,26,2,18154,1.55,Low
USA,Motor Grader,2026-06-29,2026,6,27,5,42362,1.55,Low
USA,Scraper,2023-01-09,2023,1,2,2,18053,0.7,Low
USA,Scraper,2023-01-23,2023,1,4,2,19753,0.7,Low
USA,Scraper,2023-01-30,2023,1,5,3,24508,0.7,Low
USA,Scraper,2023-02-06,2023,2,6,3,70894,0.75,Low
USA,Scraper,2023-02-13,2023,2,7,1,2025,0.75,Low
USA,Scraper,2023-02-20,2023,2,8,2,26989,0.75,Low
USA,Scraper,2023-02-27,2023,2,9,2,34662,0.75,Low
USA,Scraper,2023-03-06,2023,3,10,3,68795,1.0,Low
USA,Scraper,2023-03-13,2023,3,11,5,47361,1.0,Low
USA,Scraper,2023-03-20,2023,3,12,3,59778,1.0,Low
USA,Scraper,2023-03-27,2023,3,13,3,71869,1.0,Low
USA,Scraper,2023-04-03,2023,4,14,5,43222,1.3,Low
USA,Scraper,2023-04-10,2023,4,15,3,15692,1.3,Low
USA,Scraper,2023-04-17,2023,4,16,4,37105,1.3,Low
USA,Scraper,2023-04-24,2023,4,17,3,38024,1.3,Low
USA,Scraper,2023-05-01,2023,5,18,7,78137,1.55,Medium
USA,Scraper,2023-05-08,2023,5,19,3,25830,1.55,Low
USA,Scraper,2023-05-15,2023,5,20,3,30214,1.55,Low
USA,Scraper,2023-05-22,2023,5,21,2,7114,1.55,Low
USA,Scraper,2023-05-29,2023,5,22,11,85556,1.55,Medium
USA,Scraper,2023-06-05,2023,6,23,9,146566,1.65,Medium
USA,Scraper,2023-06-12,2023,6,24,4,132548,1.65,Low
USA,Scraper,2023-06-19,2023,6,25,8,66815,1.65,Medium
USA,Scraper,2023-06-26,2023,6,26,5,57629,1.65,Low
USA,Scraper,2023-07-03,2023,7,27,6,73186,1.55,Medium
USA,Scraper,2023-07-10,2023,7,28,7,120255,1.55,Medium
USA,Scraper,2023-07-17,2023,7,29,6,56083,1.55,Medium
USA,Scraper,2023-07-24,2023,7,30,7,116569,1.55,Medium
USA,Scraper,2023-07-31,2023,7,31,5,55217,1.55,Low
USA,Scraper,2023-08-07,2023,8,32,5,57863,1.5,Low
USA,Scraper,2023-08-14,2023,8,33,5,42820,1.5,Low
USA,Scraper,2023-08-21,2023,8,34,4,59401,1.5,Low
USA,Scraper,2023-08-28,2023,8,35,7,84027,1.5,Medium
USA,Scraper,2023-09-04,2023,9,36,7,112429,1.4,Medium
USA,Scraper,2023-09-11,2023,9,37,3,20400,1.4,Low
USA,Scraper,2023-09-18,2023,9,38,5,52349,1.4,Low
USA,Scraper,2023-09-25,2023,9,39,3,64313,1.4,Low
USA,Scraper,2023-10-02,2023,10,40,3,15274,1.25,Low
USA,Scraper,2023-10-09,2023,10,41,6,53000,1.25,Medium
USA,Scraper,2023-10-16,2023,10,42,6,56148,1.25,Medium
USA,Scraper,2023-10-23,2023,10,43,5,28640,1.25,Low
USA,Scraper,2023-10-30,2023,10,44,2,35143,1.25,Low
USA,Scraper,2023-11-06,2023,11,45,1,2242,1.0,Low
USA,Scraper,2023-11-13,2023,11,46,8,125512,1.0,Medium
USA,Scraper,2023-11-27,2023,11,48,2,11937,1.0,Low
USA,Scraper,2023-12-04,2023,12,49,2,27752,0.75,Low
USA,Scraper,2023-12-11,2023,12,50,1,27922,0.75,Low
USA,Scraper,2023-12-25,2023,12,52,3,49046,0.75,Low
USA,Scraper,2024-01-01,2024,1,1,2,30670,0.7,Low
USA,Scraper,2024-01-15,2024,1,3,1,2471,0.7,Low
USA,Scraper,2024-01-22,2024,1,4,1,10512,0.7,Low
USA,Scraper,2024-01-29,2024,1,5,1,7126,0.7,Low
USA,Scraper,2024-02-05,2024,2,6,1,2372,0.75,Low
USA,Scraper,2024-02-12,2024,2,7,3,34474,0.75,Low
USA,Scraper,2024-02-19,2024,2,8,2,10907,0.75,Low
USA,Scraper,2024-02-26,2024,2,9,1,24265,0.75,Low
USA,Scraper,2024-03-04,2024,3,10,2,14296,1.0,Low
USA,Scraper,2024-03-11,2024,3,11,2,16870,1.0,Low
USA,Scraper,2024-03-18,2024,3,12,2,18040,1.0,Low
USA,Scraper,2024-03-25,2024,3,13,2,23979,1.0,Low
USA,Scraper,2024-04-01,2024,4,14,9,167016,1.3,Medium
USA,Scraper,2024-04-08,2024,4,15,3,33188,1.3,Low
USA,Scraper,2024-04-15,2024,4,16,7,64799,1.3,Medium
USA,Scraper,2024-04-22,2024,4,17,3,58051,1.3,Low
USA,Scraper,2024-04-29,2024,4,18,5,43563,1.3,Low
USA,Scraper,2024-05-06,2024,5,19,10,121486,1.55,Medium
USA,Scraper,2024-05-13,2024,5,20,3,41073,1.55,Low
USA,Scraper,2024-05-20,2024,5,21,5,26713,1.55,Low
USA,Scraper,2024-05-27,2024,5,22,8,88916,1.55,Medium
USA,Scraper,2024-06-03,2024,6,23,5,46180,1.65,Low
USA,Scraper,2024-06-10,2024,6,24,5,53047,1.65,Low
USA,Scraper,2024-06-17,2024,6,25,7,102295,1.65,Medium
USA,Scraper,2024-06-24,2024,6,26,8,122134,1.65,Medium
USA,Scraper,2024-07-01,2024,7,27,7,88560,1.55,Medium
USA,Scraper,2024-07-08,2024,7,28,5,50395,1.55,Low
USA,Scraper,2024-07-15,2024,7,29,4,21782,1.55,Low
USA,Scraper,2024-07-22,2024,7,30,4,46091,1.55,Low
USA,Scraper,2024-07-29,2024,7,31,3,57563,1.55,Low
USA,Scraper,2024-08-05,2024,8,32,3,72514,1.5,Low
USA,Scraper,2024-08-12,2024,8,33,6,98175,1.5,Medium
USA,Scraper,2024-08-19,2024,8,34,7,63864,1.5,Medium
USA,Scraper,2024-08-26,2024,8,35,7,65257,1.5,Medium
USA,Scraper,2024-09-02,2024,9,36,6,73542,1.4,Medium
USA,Scraper,2024-09-09,2024,9,37,6,101899,1.4,Medium
USA,Scraper,2024-09-16,2024,9,38,8,58540,1.4,Medium
USA,Scraper,2024-09-23,2024,9,39,4,82531,1.4,Low
USA,Scraper,2024-09-30,2024,9,40,6,54148,1.4,Medium
USA,Scraper,2024-10-07,2024,10,41,6,74578,1.25,Medium
USA,Scraper,2024-10-14,2024,10,42,7,60638,1.25,Medium
USA,Scraper,2024-10-21,2024,10,43,3,71731,1.25,Low
USA,Scraper,2024-10-28,2024,10,44,8,52057,1.25,Medium
USA,Scraper,2024-11-04,2024,11,45,7,88853,1.0,Medium
USA,Scraper,2024-11-11,2024,11,46,5,71732,1.0,Low
USA,Scraper,2024-11-18,2024,11,47,3,29424,1.0,Low
USA,Scraper,2024-11-25,2024,11,48,3,35861,1.0,Low
USA,Scraper,2024-12-02,2024,12,49,4,26251,0.75,Low
USA,Scraper,2024-12-09,2024,12,50,1,5108,0.75,Low
USA,Scraper,2024-12-16,2024,12,51,2,23359,0.75,Low
USA,Scraper,2024-12-23,2024,12,52,3,24501,0.75,Low
USA,Scraper,2025-01-06,2025,1,2,3,44227,0.7,Low
USA,Scraper,2025-01-20,2025,1,4,1,3706,0.7,Low
USA,Scraper,2025-01-27,2025,1,5,3,38653,0.7,Low
USA,Scraper,2025-02-03,2025,2,6,1,9579,0.75,Low
USA,Scraper,2025-02-17,2025,2,8,3,30105,0.75,Low
USA,Scraper,2025-02-24,2025,2,9,1,15899,0.75,Low
USA,Scraper,2025-03-10,2025,3,11,2,35742,1.0,Low
USA,Scraper,2025-03-17,2025,3,12,5,39072,1.0,Low
USA,Scraper,2025-03-24,2025,3,13,2,24825,1.0,Low
USA,Scraper,2025-03-31,2025,3,14,6,56756,1.0,Medium
USA,Scraper,2025-04-07,2025,4,15,5,37214,1.3,Low
USA,Scraper,2025-04-14,2025,4,16,3,32715,1.3,Low
USA,Scraper,2025-04-21,2025,4,17,10,141337,1.3,Medium
USA,Scraper,2025-04-28,2025,4,18,7,56745,1.3,Medium
USA,Scraper,2025-05-05,2025,5,19,5,83551,1.55,Low
USA,Scraper,2025-05-12,2025,5,20,11,92405,1.55,Medium
USA,Scraper,2025-05-19,2025,5,21,4,36598,1.55,Low
USA,Scraper,2025-05-26,2025,5,22,3,23746,1.55,Low
USA,Scraper,2025-06-02,2025,6,23,4,42098,1.65,Low
USA,Scraper,2025-06-09,2025,6,24,9,71108,1.65,Medium
USA,Scraper,2025-06-16,2025,6,25,6,72805,1.65,Medium
USA,Scraper,2025-06-23,2025,6,26,4,43657,1.65,Low
USA,Scraper,2025-06-30,2025,6,27,4,27111,1.65,Low
USA,Scraper,2025-07-07,2025,7,28,11,101079,1.55,Medium
USA,Scraper,2025-07-14,2025,7,29,5,94958,1.55,Low
USA,Scraper,2025-07-21,2025,7,30,8,86521,1.55,Medium
USA,Scraper,2025-07-28,2025,7,31,5,55489,1.55,Low
USA,Scraper,2025-08-04,2025,8,32,7,110593,1.5,Medium
USA,Scraper,2025-08-11,2025,8,33,4,26626,1.5,Low
USA,Scraper,2025-08-18,2025,8,34,4,28925,1.5,Low
USA,Scraper,2025-08-25,2025,8,35,7,57042,1.5,Medium
USA,Scraper,2025-09-01,2025,9,36,6,34727,1.4,Medium
USA,Scraper,2025-09-08,2025,9,37,7,74435,1.4,Medium
USA,Scraper,2025-09-15,2025,9,38,7,58527,1.4,Medium
USA,Scraper,2025-09-22,2025,9,39,3,33073,1.4,Low
USA,Scraper,2025-09-29,2025,9,40,9,107454,1.4,Medium
USA,Scraper,2025-10-06,2025,10,41,6,42468,1.25,Medium
USA,Scraper,2025-10-13,2025,10,42,4,47630,1.25,Low
USA,Scraper,2025-10-20,2025,10,43,6,53249,1.25,Medium
USA,Scraper,2025-10-27,2025,10,44,4,56494,1.25,Low
USA,Scraper,2025-11-03,2025,11,45,3,12274,1.0,Low
USA,Scraper,2025-11-10,2025,11,46,3,31434,1.0,Low
USA,Scraper,2025-11-17,2025,11,47,4,41103,1.0,Low
USA,Scraper,2025-11-24,2025,11,48,5,48616,1.0,Low
USA,Scraper,2025-12-01,2025,12,49,1,13766,0.75,Low
USA,Scraper,2025-12-08,2025,12,50,1,21116,0.75,Low
USA,Scraper,2025-12-15,2025,12,51,1,6762,0.75,Low
USA,Scraper,2025-12-22,2025,12,52,3,36195,0.75,Low
USA,Scraper,2025-12-29,2025,12,1,3,41580,0.75,Low
USA,Scraper,2026-01-05,2026,1,2,1,2369,0.7,Low
USA,Scraper,2026-01-12,2026,1,3,3,31163,0.7,Low
USA,Scraper,2026-01-19,2026,1,4,1,7567,0.7,Low
USA,Scraper,2026-01-26,2026,1,5,4,74540,0.7,Low
USA,Scraper,2026-02-02,2026,2,6,1,3981,0.75,Low
USA,Scraper,2026-02-09,2026,2,7,2,14630,0.75,Low
USA,Scraper,2026-02-16,2026,2,8,3,30669,0.75,Low
USA,Scraper,2026-02-23,2026,2,9,1,12554,0.75,Low
USA,Scraper,2026-03-02,2026,3,10,3,21444,1.0,Low
USA,Scraper,2026-03-09,2026,3,11,2,22825,1.0,Low
USA,Scraper,2026-03-16,2026,3,12,2,15351,1.0,Low
USA,Scraper,2026-03-23,2026,3,13,1,7304,1.0,Low
USA,Scraper,2026-03-30,2026,3,14,5,93278,1.0,Low
USA,Scraper,2026-04-06,2026,4,15,6,58112,1.3,Medium
USA,Scraper,2026-04-13,2026,4,16,8,77883,1.3,Medium
USA,Scraper,2026-04-20,2026,4,17,6,73325,1.3,Medium
USA,Scraper,2026-04-27,2026,4,18,7,120152,1.3,Medium
USA,Scraper,2026-05-04,2026,5,19,4,38977,1.55,Low
USA,Scraper,2026-05-11,2026,5,20,2,56036,1.55,Low
USA,Scraper,2026-05-18,2026,5,21,6,53025,1.55,Medium
USA,Scraper,2026-05-25,2026,5,22,11,94569,1.55,Medium
USA,Scraper,2026-06-01,2026,6,23,4,90596,1.65,Low
USA,Scraper,2026-06-08,2026,6,24,11,101079,1.65,Medium
USA,Scraper,2026-06-15,2026,6,25,4,76527,1.65,Low
USA,Scraper,2026-06-22,2026,6,26,2,21463,1.65,Low
USA,Scraper,2026-06-29,2026,6,27,1,5000,1.65,Low
USA,Skid Steer Loader,2023-01-02,2023,1,1,4,8934,0.85,Low
USA,Skid Steer Loader,2023-01-09,2023,1,2,4,4796,0.85,Low
USA,Skid Steer Loader,2023-01-16,2023,1,3,6,18006,0.85,Medium
USA,Skid Steer Loader,2023-01-23,2023,1,4,3,6410,0.85,Low
USA,Skid Steer Loader,2023-01-30,2023,1,5,3,11156,0.85,Low
USA,Skid Steer Loader,2023-02-06,2023,2,6,6,19220,0.85,Medium
USA,Skid Steer Loader,2023-02-13,2023,2,7,1,2060,0.85,Low
USA,Skid Steer Loader,2023-02-20,2023,2,8,2,7796,0.85,Low
USA,Skid Steer Loader,2023-02-27,2023,2,9,2,2834,0.85,Low
USA,Skid Steer Loader,2023-03-06,2023,3,10,5,15179,1.05,Low
USA,Skid Steer Loader,2023-03-13,2023,3,11,4,11110,1.05,Low
USA,Skid Steer Loader,2023-03-20,2023,3,12,3,5072,1.05,Low
USA,Skid Steer Loader,2023-03-27,2023,3,13,1,554,1.05,Low
USA,Skid Steer Loader,2023-04-03,2023,4,14,13,36474,1.25,Medium
